adsID,title,price,area,num_bed,num_bath,floor,image,address,date,typeAss,typeAss_Fmt,typeNoti,direct,streetCode,street,districtCode,district,provinceCode,province,wardCode,ward,prjCode,prj,lat,lpn,user_id
Ads_03_5435119,"Chính chủ bán căn hộ 2 phòng ngủ  đẹp Tòa park 7 , DT 80 m. giá 3.25 tỷ bao tên.",3250,80,2,,34,https://landber.com/images/no-image.png,"458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_6864597,"Chỉ 1,95 tỷ sở hữu ngay chung cư Thanh xuân - Hạ đình, 115m 3PN nhà đẹp nhiều tiện ích",1950,115,3,,9,https://landber.com/images/no-image.png,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,5,Thanh Xuân,HN,Hà Nội,9326,Hạ Đình,,,20.9906336,105.8087254,
Ads_03_6729475,"Cần bán căn hộ tầng 1,kinh doanh tốt. Oto đỗ thoải mái tại. Kdt Việt Hưng",2800,86,3,,1,https://landber.com/images/no-image.png,"Đường Nguyễn Cao Luyện, Phường Giang Biên, Quận Long Biên, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,277,Nguyễn Cao Luyện,9,Long Biên,HN,Hà Nội,9390,Giang Biên,51,Việt Hưng,21.0626907348633,105.908332824707,
Ads_03_4326716,DANH SÁCH CÁC CĂN HỘ VINHOMES TIMES CITY PARK HILL ĐANG BÁN RẺ NHẤT THỊ TRƯỜNG,2800,83,2,,2,https://img.landber.com/2019/05/03/0/14/20190425_100345_4326716_0.jpg.s1,"458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,3,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_7029956,"Bán căn hộ Vinaconex 2 (3pn) tại đường Phùng Khoang, Trung Văn, Nam Từ Liêm.",1955,94,3,,2,https://landber.com/images/no-image.png,"Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,623,Phùng Khoang,14,Nam Từ Liêm,HN,Hà Nội,11381,Trung Văn,,,20.9925095,105.7812636,
Ads_03_7046149,Chung cư mini Xuân Đỉnh công viên Hòa Bình ngõ 2 ô tô chánh nhau,600,32,1,,1,https://landber.com/images/no-image.png,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,628,Xuân Đỉnh,718,Bắc Từ Liêm,HN,Hà Nội,11382,Xuân Đỉnh,,,21.0733776,105.7894777,
Ads_03_6967591,"CHÍNH CHỦ BÁN CĂN HỘ TẦNG 2 GẦN PHỐ CHÙA BỘC, QUẬN ĐỐNG ĐA, HÀ NỘI",1800,60,2,,,https://landber.com/images/no-image.png,"Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,3,Đống Đa,HN,Hà Nội,33,Quang Trung,,,21.0117531,105.8271535,
Ads_03_6967630,"CHÍNH CHỦ BÁN CĂN HỘ TẦNG 2 NHÀ C9B ĐƯỜNG HOÀNG NGỌC PHÁCH, ĐỐNG ĐA",1270,35,1,,,https://landber.com/images/no-image.png,"Phường Thành Công, Quận Ba Đình, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_7052339,"Cần bán căn hộ tầng 15 An Lạc Phùng Khoang, Đường Phùng Khoang, Trung Văn, Nam Từ Liêm",1950,89,,,,https://landber.com/images/no-image.png,"Dự án An Lạc Phùng Khoang, Đường Phùng Khoang, Trung Văn, Nam Từ Liêm, Hà Nội Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,623,Phùng Khoang,14,Nam Từ Liêm,HN,Hà Nội,11381,Trung Văn,,,20.9925095,105.7812636,
Ads_03_6515319,"Cần bán căn hộ Chung Cư giá rẻ chất lượng lại tốt, Quận Hoàng Mai.",1200,72,2,,38,https://landber.com/images/no-image.png,"Đường Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,5677,Linh Đàm,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,,,20.9617899,105.8373606,
Ads_03_6952541,"BÁN GẤP CHUNG CƯ HOMECITY NHÀ QUÁ ĐẸP LÔ GÓC 2 NGỦ 2 VS GIÁ 2,5 TỶ",2500,65,2,,10,https://landber.com/images/no-image.png,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,2408,Nguyễn Chánh,7,Cầu Giấy,HN,Hà Nội,9448,Trung Hòa,,,21.0090938,105.8010247,
Ads_03_6781295,Bán chung cư Fafilm 19 Nguyễn Trãi căn góc - 120m - 3 ngủ - tầng trung - 27tr/m2,3240,120,3,,12,https://landber.com/images/no-image.png,"Đường Nguyễn Trãi, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,65,Nguyễn Trãi,5,Thanh Xuân,HN,Hà Nội,14,Khương Mai,,,20.9942524,105.8294535,
Ads_03_7051136,"CHÍNH CHỦ CẦN BÁN NHÀ CHUNG CƯ HEI TOWER SỐ 1 NGUỴ NHƯ KON TUM, THANH XUÂN, HÀ NỘI",2900,108,2,,,https://landber.com/images/no-image.png,"1410 Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20201003,1,Bán căn hộ chung cư,0,6,,,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,1142,Hei Tower Điện Lực,21.003246307373,105.805061340332,
Ads_03_6994197,"mở bán chung cư mini  tây hồ-trích sài -xuan la -xuân đỉnh 600tr/căn-850tr-1,2ty/căn",650,36,2,,5,https://landber.com/images/no-image.png,"Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,6,Tây Hồ,HN,Hà Nội,9364,Thụy Khuê,,,21.0451457,105.8249367,
Ads_03_6790307,"BÁN CĂN HỘ CAO CẤP 3PN SIÊU ĐẸP VINHOMES OCEAN PARK GIA LÂM, HÀ NỘI",3200,75,1,,15,https://landber.com/images/no-image.png,"Xã Dương Xá, Huyện Gia Lâm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,11,Gia Lâm,HN,Hà Nội,9995,Dương Xá,,,21.0016392,105.9639501,
Ads_03_6746797,"Cần bán căn hộ chung cư New Horizon City, số 87 Lĩnh Nam, phường Mai Động, Quận Hoàng Mai,",2200,100,3,,,https://landber.com/images/no-image.png,"87 Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,455,Lĩnh Nam,8,Hoàng Mai,HN,Hà Nội,9513,Mai Động,,,20.9911574,105.8645958,
Ads_03_6727759,TƯNG BỪNG ĐÓN CHỜ BUỔI LỄ CẤT NÓC PHƯƠNG ĐÔNG GREEN PARK,1400,98,2,,29,https://landber.com/images/no-image.png,"01 Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,452,Trần Thủ Độ,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,,,20.9617899,105.8373606,
Ads_03_4378712,CHÍNH CHỦ BÁN CĂN 3-4PN 100m2-SUNSHINE GARDEN(Liền kế Times)-Giá từ 26tr/m-30% nhận nhà,-1,106,3,,14,https://img.landber.com/2019/05/03/0/17/20190516_033719_4378712_0.jpg.s1,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,7,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,82,Minh Khai,2635,Sunshine Garden,20.9926052093506,105.870330810547,
Ads_03_4430431,QUỸ CĂN GIÁ TỐT 1-4PN Dự Án Sunshine Garden Vĩnh Tuy(sát Times City),1700,50,1,,14,https://img.landber.com/2019/05/03/0/18/20190516_050519_4430431_0.jpg.s1,"Đường Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,1,14997,Dương Văn Bé,4,Hai Bà Trưng,HN,Hà Nội,,,2635,Sunshine Garden,20.9926052093506,105.870330810547,
Ads_03_6955619,"Cần bán gấp căn hộ chung cư Garden City tòa CT4 Thạch Bàn, Long Biên, Hà Nội.",1950,93,2,,,https://landber.com/images/no-image.png,"Đường Quốc Lộ 1, Phường Thạch Bàn, Quận Long Biên, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,,,9,Long Biên,HN,Hà Nội,9410,Thạch Bàn,,,21.0208465,105.9190714,
Ads_03_6994539,"GIA ĐÌNH CÓ VIỆC CẦN BÁN GẤP CĂN 232 PHẠM VĂN ĐỒNG, CỔ NHUẾ, BẮC TỪ LIÊM, HÀ NỘI",3200,-1,,,,https://landber.com/images/no-image.png,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,1433,Phạm Văn Đồng,718,Bắc Từ Liêm,HN,Hà Nội,12112,Cổ Nhuế 2,,,21.0645023,105.7698896,
Ads_03_3735331,"GẤP! Chung Cư Dương Nội, 83,8m2, 2PN rộng, 2WC, Thiết bị TOTO, chỉ 1.3 tỷ",1300,84,2,,5,https://img.landber.com/2019/01/03/0/06/20181220_015312_3735331_0.jpg.s1,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,3151,Tố Hữu,15,Hà Đông,HN,Hà Nội,9579,Dương Nội,,,20.9796718,105.744567,
Ads_03_6830465,Bán Căn Hộ Cho THuê APARTMENT MỸ ĐÌNH NAM TỪ LIÊM 120m2*6 tầng Thang Máy.,15000,120,27,,6,https://landber.com/images/no-image.png,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,668,Mỹ Đình,14,Nam Từ Liêm,HN,Hà Nội,12115,Mỹ Đình 1,370,Mỹ Đình,21.0319290161133,105.76692199707,
Ads_03_6721464,"BÁN CĂN HỘ LÔ GÓC 131,4 M2, GIÁ 23trđ/m2 CT4C KHU ĐÔ THỊ MỚI TRUNG VĂN, PHƯỜNG TRUNG VĂN",3013,131,3,,5,https://landber.com/images/no-image.png,"Đường Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,8,3151,Tố Hữu,14,Nam Từ Liêm,HN,Hà Nội,11381,Trung Văn,46,KĐT Trung Văn - Vinaconex 3,20.994457244873,105.779754638672,
Ads_03_6966319,Bán cắt lỗ căn 54m2 tầng 22 tòa S4.02 BC ĐN dự án Vinhomes Smart City,2100,54,2,,22,https://landber.com/images/no-image.png,"Đường Cầu Cốc, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,7,9452,Cầu Cốc,14,Nam Từ Liêm,HN,Hà Nội,11370,Đại Mỗ,,,20.9979426,105.7630848,
Ads_03_6962681,"BÁN CHUNG CƯ 107m2 – 3PN, 2VS, 2 BAN CÔNG – VIEW SÔNG HỒNG",2350,107,3,,15,https://landber.com/images/no-image.png,"C17 Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,269,Ngọc Thụy,9,Long Biên,HN,Hà Nội,9396,Ngọc Thụy,,,21.061703,105.8624017,
Ads_03_6942216,Bán chung cư tại 52 Lĩnh Nam Hai Bà Trưng Hà Nội,2200,110,3,,23,https://landber.com/images/no-image.png,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",20201003,1,Bán căn hộ chung cư,0,7,455,Lĩnh Nam,8,Hoàng Mai,HN,Hà Nội,9509,Lĩnh Nam,,,20.9760255,105.8894061,
Ads_03_6192120,Bán nhà tầng 2 tòa A2 D3 khu đô thị mới Đặng Xá có sổ đỏ 70m2 giá 1.1 tỷ,1500,70,2,,2,https://landber.com/images/no-image.png,"Đường Cổ Bi, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,5,753,Cổ Bi,11,Gia Lâm,HN,Hà Nội,9999,Đặng Xá,,,21.0322345,105.9648943,
Ads_03_5601924,Bán Chung Cư Mini 1tỷ 2 ngủ có sổ vào ở ngay tại ngã tư sở !,1180,65,2,,1,https://img.landber.com/2020/02/03/0/05/05601924-2045-ban-cac-loai-khac-quan-dong-da-gia-re.jpg.s1,"Đường Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,425,Vĩnh Hồ,3,Đống Đa,HN,Hà Nội,,,,,21.0147074,105.8205229,
Ads_03_6638370,"BÁN NHÀ TRỌ 130M2*6,5T GIÁ 16,5TỶ CÓ THANG MÁY TẠI TRẦN PHÚ, HÀ ĐÔNG",16500,130,36,,7,https://landber.com/images/no-image.png,"Đường Trần Phú, Phường Văn Quán, Quận Hà Đông, Hà Nội",20201003,1,Bán căn hộ chung cư,0,5,131,Trần Phú,15,Hà Đông,HN,Hà Nội,9565,Văn Quán,,,20.9785782,105.7900303,
Ads_03_5500994,Hiếm Độc ở Chung Cư Hai Bà Trưng 3 ngủ Có Sân Vườn Cây hơn 200m vuông !,5300,231,3,,1,https://img.landber.com/2020/02/03/0/03/0hiem-doc-o-chung-cu-hai-ba-trung-3-ngu-co-san-vuon-cay-hon-200m-vuong-.jpg.s1,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,82,Minh Khai,,,20.9958227,105.8565947,
Ads_03_4817171,"BÁN TÒA 26 CĂN HỘ APARTMENT 10 TẦNG KIM MÃ, DT 101m2, MT11M, 24 TỶ",-1,101,26,,10,https://img.landber.com/2019/07/03/0/25/20190725_121402_4817171_0.jpg.s1,"Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,5741,Kim Mã,2,Ba Đình,HN,Hà Nội,66,Ngọc Khánh,,,21.0297373,105.8095139,
Ads_03_6874205,"Chính chủ cần bán gấp căn hộ tai chung cư 789 Xuân Đỉnh, quận Bắc Từ Liêm, Hà Nội.",2550,71,2,,,https://landber.com/images/no-image.png,"Đường Nguyễn Văn Huyên, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,648,Nguyễn Văn Huyên,718,Bắc Từ Liêm,HN,Hà Nội,11382,Xuân Đỉnh,2587,Chung cư 789 Xuân Đỉnh,21.0680141448975,105.797080993652,
Ads_03_6979827,Chuyển nhương căn hộ Vinhomes Smart City studio- 1 -2 - 3 pn chủ nhà cắt lỗ giá tốt,970,35,1,,,https://landber.com/images/no-image.png,"Đường Đại Lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,5687,Đại lộ Thăng Long,14,Nam Từ Liêm,HN,Hà Nội,11377,Tây Mỗ,,,21.0084496,105.7429925,
Ads_03_6193645,"CẦN BÁN GẤP CHCC HÒA PHÁT - VIEW PHỐ VỌNG, GIẢI PHÓNG - 3PN - HỢP LÝ GIÁ NÀO CŨNG BÁN",3500,109,3,,12,https://landber.com/images/no-image.png,"Đường Giải Phóng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",20201003,1,Bán căn hộ chung cư,0,-1,310,Giải Phóng,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_6053533,"Cần Bán cắt lỗ Căn 81.3m2 tại chung cư C1 Thành Công, T4/2020 nhận nhà, 39tr/m2",3198,82,2,,20,https://img.landber.com/2020/04/03/0/21/06053533-0520-ban-can-ho-chung-cu-quan-ba-dinh-chinh-chu.jpg.s1,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_6037688,"Bán sàn tòa Building mặt phố Nguyễn Đức Cảnh 1816m2, MT 43m, vị trí đẹp. Giá 24.6 tỷ",24600,1816,2,,20,https://img.landber.com/2020/05/03/0/09/06037688-5108-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg.s1,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,479,Nguyễn Đức Cảnh,8,Hoàng Mai,HN,Hà Nội,9529,Tương Mai,63,Momota Nguyễn Đức Cảnh,20.9874248504639,105.851547241211,
Ads_03_6239807,"Cần bán gấp căn A3 chung cư Sun Square Lê Đức Thọ, nhận nhà ngay, cắt lỗ 400tr",2700,100,3,,15,https://landber.com/images/no-image.png,"Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,650,Lê Đức Thọ,14,Nam Từ Liêm,HN,Hà Nội,12116,Mỹ Đình 2,806,Sun Square,21.0337657928467,105.770301818848,
Ads_03_6757996,"Bán chung cư Mini Giảng Võ, thang máy, cho thuê 160 triệu/t , dt 120x10, giá 35 tỷ.",-1,120,18,,2,https://landber.com/images/no-image.png,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,438,Giảng Võ,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_6853197,"CĂN HỘ CAO CẤP TÔ NGỌC VÂN, TÂY HỒ - GÀ ĐẺ TRỨNG VÀNG, DT 110m2 x 9 , MT 7M, 290 TRIỆU/M",-1,110,14,,9,https://landber.com/images/no-image.png,"Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,795,Tô Ngọc Vân,6,Tây Hồ,HN,Hà Nội,9371,Quảng An,,,21.0609528,105.8253015,
Ads_03_6883084,"CHUNG CƯ CAO CẤP-GIANG BIÊN * 70M2 sạch đẹp, 2phòng ngủ+2 wc",1750,72,2,,8,https://landber.com/images/no-image.png,"Đường Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,12138,Giang Biên,9,Long Biên,HN,Hà Nội,9390,Giang Biên,,,21.0663995,105.9196401,
Ads_03_6772784,"Hồ Gươm Plaza. Em đang bán ngôi nhàhoàn hảo. 141m2, nhỉnh 3tỷ.",3000,141,3,,8,https://landber.com/images/no-image.png,"TÒA A1 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,131,Trần Phú,15,Hà Đông,HN,Hà Nội,9564,Mỗ Lao,,,20.9821391,105.7852508,
Ads_03_7002786,Bán gấp căn hộ B2 AZ Vân Canh mới đét 72m2 giá 1 tỷ.,1000,72,2,,21,https://landber.com/images/no-image.png,"Đường Quốc lộ 32, Xã Vân Canh, Huyện Hoài Đức, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,6006,Quốc lộ 32,21,Hoài Đức,HN,Hà Nội,10099,Vân Canh,,,21.0294909,105.7283235,
Ads_03_6273521,"Cần Bán gấp suất ngoại giao C1 Thành Công,63m2, 2pn, 38tr/m2",2318,61,2,,12,https://landber.com/images/no-image.png,"Phố Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,70,Thành Công,,,21.0204888,105.8157796,
Ads_03_7043234,"Bán cắt lỗ Căn hộ chung cư Platinum Residences - Nguyễn Công Hoan, 128m2, 3PN, chỉ 47tr/m2",6016,128,3,,10,https://landber.com/images/no-image.png,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,66,Ngọc Khánh,1189,Platinum Residences,21.0270671844482,105.817451477051,
Ads_03_5867727,"Cơ hội đầu tư có một không hai, bán nhà theo mô hình cho thuê 19p,thu nhập 70 triệu",7600,70,19,,7,https://img.landber.com/2020/03/03/0/04/05867727-4018-ban-nha-trong-hem-quan-ha-dong-gia-re.jpg.s1,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,131,Trần Phú,15,Hà Đông,HN,Hà Nội,9564,Mỗ Lao,,,20.9821391,105.7852508,
Ads_03_6556449,"Em bán các căn hộ 2, 3 ngủ, giá rẻ tại chung cư Việt Đức Complex 39 Lê văn Lương",2900,137,3,,23,https://landber.com/images/no-image.png,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,314,Lê Văn Lương,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,2040,Việt Đức Complex,20.9996452331543,105.799385070801,
Ads_03_7019472,"Bán chung cư tập 90m2 ngõ 107 Nguyễn Chí Thanh 88m2 giá 1,57 tỷ",1570,90,3,,3,https://landber.com/images/no-image.png,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,70,Nguyễn Chí Thanh,3,Đống Đa,HN,Hà Nội,,,464,101 Láng Hạ,21.0137214660645,105.8134765625,
Ads_03_6996202,"BÁN CẮT LỖ CĂN HỘ METROPOLIS 3 NGỦ DT 115M2, TẦNG 22. TẶNG NỘI THẤT MỚI MUA. GIÁ 9.8 TỶ",9800,115,3,,22,https://landber.com/images/no-image.png,"29 Phố Liễu Giai, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,66,Ngọc Khánh,,,21.0297373,105.8095139,
Ads_03_7035957,"Cần bán gấp CH Penthouse - Duplex (B6 Giảng Võ) 150m2, 3PN, 2 tầng, chỉ 6,7tỷ/căn",6700,150,3,,24,https://landber.com/images/no-image.png,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_7043696,"Cần bán CC Platinum Residences - số 6 Nguyễn Công Hoan, 108m2, 2PN, BC hướng Nam, 45tr/m2",4850,108,2,,12,https://landber.com/images/no-image.png,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,66,Ngọc Khánh,1189,Platinum Residences,21.0270671844482,105.817451477051,
Ads_03_6999095,"Cần bán căn góc tòa A1 chung cư 151A Nguyễn Đức cảnh, 86,5m2, 2PN, 2VS, đủ đồ. giá: 1,8 tỷ",1800,87,2,,10,https://landber.com/images/no-image.png,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",20201002,1,Bán căn hộ chung cư,0,7,479,Nguyễn Đức Cảnh,8,Hoàng Mai,HN,Hà Nội,9529,Tương Mai,63,Momota Nguyễn Đức Cảnh,20.9874248504639,105.851547241211,
Ads_03_6737661,Cắt lỗ sâu căn 1 ngủ   chỉ có 1.250 tr bạn đã có  căn hộ  tại  Vinhomes Ocean Park .,1250,47,1,,20,https://landber.com/images/no-image.png,"tòa s2121518 Đường Quốc lộ 5B, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,11,Gia Lâm,HN,Hà Nội,9988,Kiêu Kỵ,,,20.9791208,105.9507,
Ads_03_6626116,"cần bán gấp căn 3 Ngủ  căn góc giá 2,3 tỷ  rẻ nhất tại Vinhomes Ocean Park .",2300,81,3,,12,https://landber.com/images/no-image.png,"16/20 Đường Quốc lộ 5, Xã Kiêu Kỵ, Huyện Gia Lâm, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,7877,Quốc Lộ 5,11,Gia Lâm,HN,Hà Nội,9988,Kiêu Kỵ,,,20.9791208,105.9507,
Ads_03_6037650,"Bán sàn Chung cư MẶT PHỐ NGUYỄN ĐỨC CẢNH, Hoàng Mai, 1809m2, MT 39m, KD Văn Phòng, 24.8 tỷ",24800,1809,2,,18,https://img.landber.com/2020/05/03/0/09/06037650-0311-ban-can-ho-chung-cu-ha-noi-gia-re.jpg.s1,"Phố Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,,,8,Hoàng Mai,HN,Hà Nội,9529,Tương Mai,63,Momota Nguyễn Đức Cảnh,20.9874248504639,105.851547241211,
Ads_03_6999974,CHUNG CƯ BỘ CÔNG AN–43 PHẠM VĂN ĐỒNG–70M2 FULL NỘI THẤT-TẦNG 8 SUẤT NGOẠI GIAO–GIÁ 2.8 TỶ,2300,70,2,,8,https://landber.com/images/no-image.png,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",20201002,1,Bán căn hộ chung cư,0,-1,1433,Phạm Văn Đồng,7,Cầu Giấy,HN,Hà Nội,9453,Mai Dịch,,,21.0402466,105.7747016,
